Index,A0,A1,A2,M0,M1,M2,O0,O1,O2,Time
234,-0.0311,-6.9689,6.9119,-28.2883,24.6018,-4.39,59.9844,45.5156,0.0313,2018/12/9 10:07
235,-0.0283,-6.9689,6.9115,-28.7354,24.8505,-3.3615,59.9844,45.5156,0.0313,2018/12/9 10:07
236,-0.0307,-6.9669,6.906,-28.2822,24.7208,-4.2816,59.9844,45.5156,0.0313,2018/12/9 10:07
237,-0.0239,-6.9685,6.9099,-27.9816,24.8047,-4.0451,59.9844,45.5156,0.0313,2018/12/9 10:07
238,-0.0279,-6.9697,6.9052,-28.4622,24.3988,-3.3249,59.9844,45.5156,0.0313,2018/12/9 10:07
239,-0.0275,-6.9701,6.9119,-28.3035,25.1556,-3.4943,59.9844,45.5156,0.0313,2018/12/9 10:07
240,-0.0311,-6.9693,6.9104,-28.4775,24.3301,-3.6545,59.9844,45.5156,0.0313,2018/12/9 10:07
241,-0.0295,-6.9645,6.9091,-27.5253,25.3204,-4.4357,59.9844,45.5156,0.0313,2018/12/9 10:07
242,-0.0267,-6.9689,6.9127,-27.8717,24.6918,-4.2786,59.9844,45.5156,0.0313,2018/12/9 10:07
243,-0.0303,-6.9717,6.9088,-28.2608,24.5804,-4.2114,59.9844,45.5156,0.0313,2018/12/9 10:07
244,-0.0271,-6.9717,6.9072,-28.598,23.7045,-4.1702,59.9844,45.5156,0.0313,2018/12/9 10:07
245,-0.0243,-6.9693,6.9115,-28.1845,24.8734,-4.0817,59.9844,45.5156,0.0313,2018/12/9 10:07
246,-0.0291,-6.9689,6.9111,-28.1433,24.6292,-3.595,59.9844,45.5156,0.0313,2018/12/9 10:07
247,-0.0299,-6.9733,6.9084,-28.2669,24.2767,-4.6082,59.9844,45.5156,0.0313,2018/12/9 10:07
248,-0.0299,-6.9653,6.9139,-28.8605,24.1821,-3.6499,59.9844,45.5156,0.0313,2018/12/9 10:07
249,-0.0299,-6.9641,6.908,-27.7603,24.8138,-4.5288,59.9844,45.5156,0.0313,2018/12/9 10:07
250,-0.0303,-6.9657,6.9108,-28.3539,24.7437,-3.9459,59.9844,45.5156,0.0313,2018/12/9 10:07
251,-0.0299,-6.9737,6.9068,-28.1006,24.9802,-3.8025,59.9844,45.5156,0.0313,2018/12/9 10:07
252,-0.0223,-6.9661,6.9091,-28.1769,24.2783,-3.8544,59.9844,45.5156,0.0313,2018/12/9 10:07
253,-0.0227,-6.9733,6.9095,-27.9556,24.292,-3.8544,59.9844,45.5156,0.0313,2018/12/9 10:07
254,-0.0211,-6.9693,6.9108,-28.2898,23.8602,-4.1077,59.9844,45.5156,0.0313,2018/12/9 10:07
255,-0.0327,-6.9709,6.9104,-28.4271,24.411,-4.6249,59.9844,45.5156,0.0313,2018/12/9 10:07
256,-0.0319,-6.9613,6.9088,-28.0655,24.4476,-4.0375,59.9844,45.5156,0.0313,2018/12/9 10:07
257,-0.0295,-6.9709,6.9072,-28.9154,23.8464,-3.4164,59.9844,45.5156,0.0313,2018/12/9 10:07
258,-0.0271,-6.9625,6.9052,-28.3279,24.7284,-3.5385,59.9844,45.5156,0.0313,2018/12/9 10:07
259,-0.0303,-6.9669,6.9131,-27.7588,24.8749,-4.1885,59.9844,45.5156,0.0313,2018/12/9 10:07
260,-0.0255,-6.9681,6.9091,-28.447,23.9655,-3.6209,59.9844,45.5156,0.0313,2018/12/9 10:07
261,-0.0275,-6.9689,6.9088,-28.5904,24.0646,-3.7216,59.9844,45.5156,0.0313,2018/12/9 10:07
262,-0.0287,-6.9681,6.9147,-28.4241,24.3424,-3.4683,59.9844,45.5156,0.0313,2018/12/9 10:07
263,-0.0271,-6.9649,6.9084,-28.4714,24.4446,-4.0268,59.9844,45.5156,0.0313,2018/12/9 10:07
264,-0.0295,-6.9669,6.9108,-28.0823,25.3021,-3.9551,59.9844,45.5156,0.0313,2018/12/9 10:07
265,-0.0315,-6.9661,6.9095,-28.093,24.469,-4.3106,59.9844,45.5156,0.0313,2018/12/9 10:07
266,-0.0291,-6.9629,6.908,-28.7277,24.9786,-4.718,59.9844,45.5156,0.0313,2018/12/9 10:07
267,-0.0259,-6.9681,6.9095,-28.1586,24.4339,-3.6331,59.9844,45.5156,0.0313,2018/12/9 10:07
268,-0.0291,-6.9653,6.9123,-28.5629,23.9945,-4.0558,59.9844,45.5156,0.0313,2018/12/9 10:07
269,-0.0275,-6.9665,6.9088,-28.1494,24.0479,-5.0064,59.9844,45.5156,0.0313,2018/12/9 10:07
270,-0.0307,-6.9681,6.9108,-28.1021,25.235,-4.5059,59.9844,45.5156,0.0313,2018/12/9 10:07
271,-0.0267,-6.9713,6.9072,-28.1357,24.7406,-3.2715,59.9844,45.5156,0.0313,2018/12/9 10:07
272,-0.0331,-6.9717,6.9028,-27.7985,25.0412,-3.6057,59.9844,45.5156,0.0313,2018/12/9 10:07
273,-0.0283,-6.9689,6.9115,-28.5278,25.1663,-3.5385,59.9844,45.5156,0.0313,2018/12/9 10:07
274,-0.0275,-6.9681,6.9135,-28.0869,24.6841,-4.4067,59.9844,45.5156,0.0313,2018/12/9 10:07
275,-0.0291,-6.9713,6.9147,-28.8101,24.3561,-3.9612,59.9844,45.5156,0.0313,2018/12/9 10:07
276,-0.0287,-6.9645,6.9088,-28.0945,24.5728,-3.9505,59.9688,45.5156,0.0313,2018/12/9 10:07
277,-0.0283,-6.9673,6.9108,-28.2089,24.8718,-4.7745,59.9688,45.5156,0.0313,2018/12/9 10:07
278,-0.0251,-6.9641,6.9108,-27.7405,25.412,-4.3228,59.9688,45.5156,0.0313,2018/12/9 10:07
279,-0.0267,-6.9677,6.9091,-28.5797,24.5926,-4.1733,59.9688,45.5156,0.0313,2018/12/9 10:07
280,-0.0255,-6.9665,6.9111,-28.006,24.8489,-4.2618,59.9688,45.5156,0.0313,2018/12/9 10:07
281,-0.0263,-6.9661,6.9091,-28.4149,24.2416,-3.5553,59.9688,45.5156,0.0313,2018/12/9 10:07
282,-0.0263,-6.9717,6.9088,-27.8931,24.3851,-3.3005,59.9688,45.5156,0.0313,2018/12/9 10:07
283,-0.0251,-6.9661,6.9084,-28.4653,24.9558,-3.0426,59.9688,45.5156,0.0313,2018/12/9 10:07
284,-0.0259,-6.9657,6.9068,-27.8519,24.4064,-4.213,59.9688,45.5156,0.0313,2018/12/9 10:07
285,-0.0335,-6.9653,6.9108,-28.5095,24.527,-4.3365,59.9688,45.5156,0.0313,2018/12/9 10:07
286,-0.0275,-6.9717,6.9056,-27.8748,24.8764,-3.9139,59.9688,45.5156,0.0313,2018/12/9 10:07
287,-0.0279,-6.9697,6.9072,-27.8809,24.8261,-4.747,59.9688,45.5156,0.0313,2018/12/9 10:07
288,-0.0267,-6.9653,6.906,-28.2486,24.7589,-4.8126,59.9688,45.5156,0.0313,2018/12/9 10:07
289,-0.0251,-6.9701,6.9111,-28.3447,24.3897,-3.9291,59.9688,45.5156,0.0313,2018/12/9 10:07
290,-0.0271,-6.9673,6.9099,-28.0014,24.2401,-3.8895,59.9688,45.5156,0.0313,2018/12/9 10:07
291,-0.0339,-6.9693,6.908,-28.7994,24.8291,-4.2572,59.9688,45.5156,0.0313,2018/12/9 10:07
292,-0.0259,-6.9701,6.9131,-28.2471,25.2335,-4.3869,59.9688,45.5156,0.0313,2018/12/9 10:07
293,-0.0331,-6.9673,6.9068,-27.9419,24.5926,-3.9337,59.9688,45.5156,0.0313,2018/12/9 10:07
294,-0.0291,-6.9637,6.9108,-28.2379,24.2294,-3.3203,59.9688,45.5156,0.0313,2018/12/9 10:07
295,-0.0295,-6.9645,6.9143,-28.5187,24.8428,-4.4983,59.9688,45.5156,0.0313,2018/12/9 10:07
average,-0.02837322,-6.967461356,6.908721017,-28.23310407,24.5495539,-3.891131525,59.99344271,45.49888949,0.037910169,
